record_id,source_row,title,author,user_rating,reviews,price,year,genre,is_zero_price,is_price_outlier,is_review_outlier,is_rating_outlier,is_title_year_duplicate,is_truncated_text,rating_band,price_band,engagement_segment,review_log10,years_on_list,first_year,last_year
378,378,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,4.7,23308,6,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.367505009418112,6,2013,2019
379,379,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,4.7,23308,6,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.367505009418112,6,2013,2019
380,380,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,4.7,23308,6,2018,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.367505009418112,6,2013,2019
381,381,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,4.7,23308,6,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.367505009418112,6,2013,2019
382,382,The Getaway,Jeff Kinney,4.8,5836,0,2017,Fiction,True,False,False,False,False,False,Exceptional (4.8+),Zero / verify,Loved niche,3.766115283221414,1,2017,2017
383,383,The Girl on the Train,Paula Hawkins,4.1,79446,18,2015,Fiction,False,False,True,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Popular but polarizing,4.900072035946681,2,2015,2016
384,384,The Girl on the Train,Paula Hawkins,4.1,79446,7,2016,Fiction,False,False,True,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.900072035946681,2,2015,2016
385,385,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Stieg Larsson,4.7,7747,14,2010,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.889133555966724,2,2010,2011
386,386,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Stieg Larsson,4.7,7747,14,2011,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.889133555966724,2,2010,2011
387,387,The Girl Who Played with Fire (Millennium Series),Stieg Larsson,4.7,7251,9,2010,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.860397905127313,1,2010,2010
388,388,The Girl Who Played with Fire (Millennium),Stieg Larsson,4.7,7251,16,2009,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.860397905127313,1,2009,2009
389,389,The Girl with the Dragon Tattoo (Millennium Series),Stieg Larsson,4.4,10559,2,2009,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.023622789879007,2,2009,2010
390,390,The Girl with the Dragon Tattoo (Millennium Series),Stieg Larsson,4.4,10559,2,2010,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.023622789879007,2,2009,2010
391,391,The Going-To-Bed Book,Sandra Boynton,4.8,5249,5,2016,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.7200765727681406,2,2016,2017
392,392,The Going-To-Bed Book,Sandra Boynton,4.8,5249,5,2017,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.7200765727681406,2,2016,2017
393,393,The Goldfinch: A Novel (Pulitzer Prize for Fiction),Donna Tartt,3.9,33844,20,2013,Fiction,False,False,False,True,False,False,Below 4.0,Mid-range ($11–20),Popular but polarizing,4.529481686378381,2,2013,2014
394,394,The Goldfinch: A Novel (Pulitzer Prize for Fiction),Donna Tartt,3.9,33844,20,2014,Fiction,False,False,False,True,False,False,Below 4.0,Mid-range ($11–20),Popular but polarizing,4.529481686378381,2,2013,2014
395,395,The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.065056603356019,3,2012,2014
396,396,The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2013,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.065056603356019,3,2012,2014
397,397,The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.065056603356019,3,2012,2014
398,398,The Guardians: A Novel,John Grisham,4.5,13609,14,2019,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.133826214076394,1,2019,2019
399,399,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,4.7,8587,10,2009,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,3.9338414628987213,1,2009,2009
400,400,The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Popular but polarizing,4.468967308364559,1,2017,2017
401,401,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,4.6,11098,13,2012,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.045244720478147,1,2012,2012
402,402,The Hate U Give,Angie Thomas,4.8,9947,11,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,3.9976921179417264,1,2018,2018
403,403,The Help,Kathryn Stockett,4.8,13871,6,2009,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.142107771731307,3,2009,2011
404,404,The Help,Kathryn Stockett,4.8,13871,6,2010,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.142107771731307,3,2009,2011
405,405,The Help,Kathryn Stockett,4.8,13871,8,2011,Fiction,False,False,False,False,True,False,Exceptional (4.8+),Budget ($1–10),Stars,4.142107771731307,3,2009,2011
406,406,The Help,Kathryn Stockett,4.8,13871,7,2011,Fiction,False,False,False,False,True,False,Exceptional (4.8+),Budget ($1–10),Stars,4.142107771731307,3,2009,2011
407,407,"The House of Hades (Heroes of Olympus, Book 4)",Rick Riordan,4.8,6982,14,2013,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.84397984447816,1,2013,2013
408,408,The Hunger Games,Suzanne Collins,4.7,32122,14,2010,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Stars,4.506802577762401,1,2010,2010
409,409,The Hunger Games (Book 1),Suzanne Collins,4.7,32122,8,2011,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.506802577762401,2,2011,2012
410,410,The Hunger Games (Book 1),Suzanne Collins,4.7,32122,8,2012,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.506802577762401,2,2011,2012
411,411,The Hunger Games Trilogy Boxed Set (1),Suzanne Collins,4.8,16949,30,2011,Fiction,False,True,False,False,False,False,Exceptional (4.8+),Premium ($21+),Stars,4.22914407968993,2,2011,2012
412,412,The Hunger Games Trilogy Boxed Set (1),Suzanne Collins,4.8,16949,30,2012,Fiction,False,True,False,False,False,False,Exceptional (4.8+),Premium ($21+),Stars,4.22914407968993,2,2011,2012
413,413,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.7,9289,13,2010,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Stars,3.9679689628786923,3,2010,2012
414,414,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.7,9289,9,2011,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,3.9679689628786923,3,2010,2012
415,415,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.7,9289,9,2012,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,3.9679689628786923,3,2010,2012
416,416,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,4.3,7368,7,2017,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.8673496171887924,2,2017,2018
417,417,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,4.3,7368,7,2018,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.8673496171887924,2,2017,2018
418,418,The Last Lecture,Randy Pausch,4.7,4028,9,2009,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.6050894618815805,1,2009,2009
419,419,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,4.8,4628,7,2009,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.665393350279712,2,2009,2010
420,420,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,4.8,4628,7,2010,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.665393350279712,2,2009,2010
421,421,The Legend of Zelda: Hyrule Historia,Patrick Thorpe,4.9,5396,20,2013,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.732071940999867,1,2013,2013
422,422,The Lego Ideas Book: Unlock Your Imagination,Daniel Lipkowitz,4.4,4247,13,2011,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.6280822609906793,2,2011,2012
423,423,The Lego Ideas Book: Unlock Your Imagination,Daniel Lipkowitz,4.4,4247,13,2012,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.6280822609906793,2,2011,2012
424,424,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,4.5,22641,11,2015,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.354895604711061,4,2015,2019
425,425,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,4.5,22641,11,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.354895604711061,4,2015,2019
426,426,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,4.5,22641,11,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.354895604711061,4,2015,2019
427,427,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,4.5,22641,11,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.354895604711061,4,2015,2019
428,428,The Litigators,John Grisham,4.4,6222,18,2011,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.7939300067726847,1,2011,2011
429,429,"The Lost Hero (Heroes of Olympus, Book 1)",Rick Riordan,4.8,4506,14,2010,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.653791187387812,1,2010,2010
430,430,The Lost Symbol,Dan Brown,4.2,8747,19,2009,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Popular but polarizing,3.9418591265253737,1,2009,2009
431,431,The Love Dare,Stephen Kendrick,4.8,1655,13,2009,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.2187979981117376,1,2009,2009
432,432,The Magnolia Story,Chip Gaines,4.9,7861,5,2016,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.8954777962757148,1,2016,2016
433,433,"The Mark of Athena (Heroes of Olympus, Book 3)",Rick Riordan,4.8,6247,10,2012,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.7956715059460215,1,2012,2012
434,434,The Martian,Andy Weir,4.7,39459,9,2015,Fiction,False,False,True,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.5961460748344445,1,2015,2015
435,435,The Maze Runner (Book 1),James Dashner,4.5,10101,8,2014,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Popular but polarizing,4.0043643711077515,1,2014,2014
436,436,The Meltdown (Diary of a Wimpy Kid Book 13),Jeff Kinney,4.8,5898,8,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.7707047682157793,1,2018,2018
437,437,The Mueller Report,The Washington Post,4.6,2744,12,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.438384107034714,1,2019,2019
438,438,The Nightingale: A Novel,Kristin Hannah,4.8,49288,11,2015,Fiction,False,False,True,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.692741195785353,2,2015,2016
439,439,The Nightingale: A Novel,Kristin Hannah,4.8,49288,11,2016,Fiction,False,False,True,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.692741195785353,2,2015,2016
440,440,The Official SAT Study Guide,The College Board,4.4,1201,40,2010,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,3.079543007402906,5,2010,2014
441,441,The Official SAT Study Guide,The College Board,4.4,1201,40,2011,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,3.079543007402906,5,2010,2014
442,442,The Official SAT Study Guide,The College Board,4.4,1201,40,2012,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,3.079543007402906,5,2010,2014
443,443,The Official SAT Study Guide,The College Board,4.4,1201,40,2013,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,3.079543007402906,5,2010,2014
444,444,The Official SAT Study Guide,The College Board,4.4,1201,40,2014,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,3.079543007402906,5,2010,2014
445,445,"The Official SAT Study Guide, 2016 Edition (Official Study Guide for the New Sat)",The College Board,4.3,807,36,2016,Non Fiction,False,True,False,False,False,False,Solid (4.0–4.4),Premium ($21+),Developing,2.90687353472207,1,2016,2016
446,446,The Paris Wife: A Novel,Paula McLain,4.3,3759,16,2011,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.5750723257138124,1,2011,2011
447,447,"The Pioneer Woman Cooks: A Year of Holidays: 140 Step-by-Step Recipes for Simple, Scrumptious Celebrations",Ree Drummond,4.8,2663,17,2013,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.425371166438941,1,2013,2013
448,448,"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Ree Drummond,4.8,3428,14,2015,Non Fiction,False,False,False,False,False,True,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.5350408132511606,1,2015,2015
449,449,The Pioneer Woman Cooks: Food from My Frontier,Ree Drummond,4.8,2876,21,2012,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Premium ($21+),Loved niche,3.458788881710845,1,2012,2012
450,450,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Dr. Steven R Gundry MD,4.5,3601,18,2018,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.556423121371285,1,2018,2018
451,451,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",Dr. Steven R Gundry MD,4.4,7058,17,2018,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.8486816540239506,1,2018,2018
452,452,The Pout-Pout Fish,Deborah Diesen,4.8,9784,5,2017,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.9905164440282292,2,2017,2018
453,453,The Pout-Pout Fish,Deborah Diesen,4.8,9784,5,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.9905164440282292,2,2017,2018
454,454,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,4.6,10795,21,2012,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Popular but polarizing,4.033222646670249,1,2012,2012
455,455,The President Is Missing: A Novel,James Patterson,4.3,10191,18,2018,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Popular but polarizing,4.008216801589691,1,2018,2018
456,456,The Racketeer,John Grisham,4.3,14493,18,2012,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Popular but polarizing,4.161158292206182,1,2012,2012
457,457,"The Red Pyramid (The Kane Chronicles, Book 1)",Rick Riordan,4.6,2186,12,2010,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.339650157613684,1,2010,2010
458,458,"The Road to Serfdom: Text and Documents--The Definitive Edition (The Collected Works of F. A. Hayek, Volume 2)",F. A. Hayek,4.6,1204,14,2010,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.0806264869218056,1,2010,2010
459,459,"The Serpent's Shadow (The Kane Chronicles, Book 3)",Rick Riordan,4.8,2091,12,2012,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.3203540328176717,1,2012,2012
460,460,The Shack: Where Tragedy Confronts Eternity,William P. Young,4.6,19720,8,2009,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Popular but polarizing,4.294906910605192,2,2009,2017
461,461,The Shack: Where Tragedy Confronts Eternity,William P. Young,4.6,19720,8,2017,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Popular but polarizing,4.294906910605192,2,2009,2017
462,462,The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),Stephenie Meyer,4.6,2122,0,2010,Fiction,True,False,False,False,False,False,Strong (4.5–4.7),Zero / verify,Developing,3.3267453795653217,1,2010,2010
463,463,The Silent Patient,Alex Michaelides,4.5,27536,14,2019,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.439900852983485,1,2019,2019
464,464,"The Son of Neptune (Heroes of Olympus, Book 2)",Rick Riordan,4.8,4290,10,2011,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.6324572921847245,1,2011,2011
465,465,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6,26490,15,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.423081958297231,3,2017,2019
466,466,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6,26490,15,2018,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.423081958297231,3,2017,2019
467,467,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6,26490,15,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.423081958297231,3,2017,2019
468,468,The Sun and Her Flowers,Rupi Kaur,4.7,5487,9,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.7393349601960795,1,2017,2017
469,469,"The Third Wheel (Diary of a Wimpy Kid, Book 7)",Jeff Kinney,4.7,6377,7,2012,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.804616416987255,1,2012,2012
470,470,"The Throne of Fire (The Kane Chronicles, Book 2)",Rick Riordan,4.7,1463,10,2011,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.1652443261253107,1,2011,2011
471,471,The Time Traveler's Wife,Audrey Niffenegger,4.4,3759,6,2009,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.5750723257138124,1,2009,2009
472,472,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,4.4,3503,9,2009,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.5444401373176926,1,2009,2009
473,473,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,4.7,11550,10,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.062581984228163,1,2019,2019
474,474,The Twilight Saga Collection,Stephenie Meyer,4.7,3801,82,2009,Fiction,False,True,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Loved niche,3.5798978696031036,1,2009,2009
475,475,"The Ugly Truth (Diary of a Wimpy Kid, Book 5)",Jeff Kinney,4.8,3796,12,2010,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.579326203755255,1,2010,2010
476,476,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,Dinah Bucholz,4.7,9030,10,2019,Non Fiction,False,False,False,False,False,True,Strong (4.5–4.7),Budget ($1–10),Stars,3.9556877503135057,1,2019,2019
477,477,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2013,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
478,478,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2014,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
479,479,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2015,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
480,480,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2016,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
481,481,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2017,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
482,482,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
483,483,The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.291057894434276,7,2013,2019
484,484,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,4.6,7508,16,2015,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.8755242639493086,3,2015,2017
485,485,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,4.6,7508,16,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.8755242639493086,3,2015,2017
486,486,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,4.6,7508,16,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.8755242639493086,3,2015,2017
487,487,The Wonderful Things You Will Be,Emily Winfield Martin,4.9,8842,10,2016,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.946550510569855,4,2016,2019
488,488,The Wonderful Things You Will Be,Emily Winfield Martin,4.9,8842,10,2017,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.946550510569855,4,2016,2019
489,489,The Wonderful Things You Will Be,Emily Winfield Martin,4.9,8842,10,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.946550510569855,4,2016,2019
490,490,The Wonderful Things You Will Be,Emily Winfield Martin,4.9,8842,10,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.946550510569855,4,2016,2019
491,491,The Wonky Donkey,Craig Smith,4.8,30183,4,2018,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.479762403719702,2,2018,2019
492,492,The Wonky Donkey,Craig Smith,4.8,30183,4,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.479762403719702,2,2018,2019
493,493,The Wright Brothers,David McCullough,4.7,6169,16,2015,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.7902147702439795,1,2015,2015
494,494,"Things That Matter: Three Decades of Passions, Pastimes and Politics [Deckled Edge]",Charles Krauthammer,4.7,7034,15,2013,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.847202363980924,1,2013,2013
495,495,"Thinking, Fast and Slow",Daniel Kahneman,4.6,11034,19,2011,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.0427329796217215,2,2011,2012
496,496,"Thinking, Fast and Slow",Daniel Kahneman,4.6,11034,19,2012,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.0427329796217215,2,2011,2012
497,497,Thirteen Reasons Why,Jay Asher,4.5,7932,9,2017,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Developing,3.8993827055332653,1,2017,2017
498,498,Thomas Jefferson: The Art of Power,Jon Meacham,4.5,1904,23,2012,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Developing,3.2796669440484556,1,2012,2012
499,499,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,4.3,3319,11,2009,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.521007252408604,2,2009,2010
500,500,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,4.3,3319,11,2010,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.521007252408604,2,2009,2010
501,501,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,4.6,11128,23,2014,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Popular but polarizing,4.04641711698399,4,2014,2017
502,502,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,4.6,11128,23,2015,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Popular but polarizing,4.04641711698399,4,2014,2017
503,503,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,4.6,11128,23,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Popular but polarizing,4.04641711698399,4,2014,2017
504,504,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,4.6,11128,23,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Popular but polarizing,4.04641711698399,4,2014,2017
505,505,Tina Fey: Bossypants,Tina Fey,4.3,5977,12,2011,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.7764832558336816,1,2011,2011
